Bundesland,Altersgruppe,Meldedatum,Kalenderjahr,Kalenderwoche,Neuerkrankung,Hospitalisierung,index,population
Bayern,05-14,2021-04-11,2021,14,1685,12,67,1157241
Bayern,15-34,2021-04-11,2021,14,6887,97,67,3103465
Bayern,35-59,2021-04-11,2021,14,8334,330,67,4601435
Bayern,60-79,2021-04-11,2021,14,2658,400,67,2743938
Bayern,80+,2021-04-11,2021,14,585,203,67,871866
Berlin,00-04,2021-04-11,2021,14,141,5,67,191397
Berlin,05-14,2021-04-11,2021,14,316,3,67,332599
Berlin,15-34,2021-04-11,2021,14,1387,31,67,947650
Berlin,35-59,2021-04-11,2021,14,1778,106,67,1275540
Berlin,60-79,2021-04-11,2021,14,572,100,67,694774
Berlin,80+,2021-04-11,2021,14,98,47,67,221362
Brandenburg,00-04,2021-04-11,2021,14,107,2,67,108401
Brandenburg,05-14,2021-04-11,2021,14,187,2,67,231502
Brandenburg,15-34,2021-04-11,2021,14,666,6,67,435611
Brandenburg,35-59,2021-04-11,2021,14,1378,54,67,908807
Brandenburg,60-79,2021-04-11,2021,14,614,95,67,638658
Brandenburg,80+,2021-04-11,2021,14,180,76,67,208572
Bremen,00-04,2021-04-11,2021,14,32,0,67,34034
Bremen,05-14,2021-04-11,2021,14,78,1,67,60178
Bremen,15-34,2021-04-11,2021,14,324,14,67,172904
Bremen,35-59,2021-04-11,2021,14,365,41,67,225427
Bremen,60-79,2021-04-11,2021,14,89,24,67,140249
Bremen,80+,2021-04-11,2021,14,17,8,67,47379
Hamburg,00-04,2021-04-11,2021,14,99,3,67,99224
Hamburg,05-14,2021-04-11,2021,14,330,0,67,166713
Hamburg,15-34,2021-04-11,2021,14,971,24,67,493650
Hamburg,35-59,2021-04-11,2021,14,980,57,67,654824
Hamburg,60-79,2021-04-11,2021,14,264,46,67,325912
Hamburg,80+,2021-04-11,2021,14,37,15,67,112515
Hessen,00-04,2021-04-11,2021,14,255,14,67,304428
Hessen,05-14,2021-04-11,2021,14,715,8,67,579964
Hessen,15-34,2021-04-11,2021,14,2989,76,67,1469929
Hessen,35-59,2021-04-11,2021,14,3808,248,67,2193749
Hessen,60-79,2021-04-11,2021,14,1212,238,67,1320559
Hessen,80+,2021-04-11,2021,14,210,120,67,422139
Mecklenburg-Vorpommern,00-04,2021-04-11,2021,14,89,4,67,66216
Mecklenburg-Vorpommern,05-14,2021-04-11,2021,14,240,8,67,140750
Mecklenburg-Vorpommern,15-34,2021-04-11,2021,14,433,33,67,295487
Mecklenburg-Vorpommern,35-59,2021-04-11,2021,14,784,94,67,554265
Mecklenburg-Vorpommern,60-79,2021-04-11,2021,14,448,102,67,420800
Mecklenburg-Vorpommern,80+,2021-04-11,2021,14,72,36,67,133378
Niedersachsen,00-04,2021-04-11,2021,14,359,8,67,380629
Niedersachsen,05-14,2021-04-11,2021,14,836,3,67,724185
Niedersachsen,15-34,2021-04-11,2021,14,2903,49,67,1803724
Niedersachsen,35-59,2021-04-11,2021,14,3280,152,67,2728615
Niedersachsen,60-79,2021-04-11,2021,14,1051,151,67,1769714
Niedersachsen,80+,2021-04-11,2021,14,252,69,67,580572
Nordrhein-Westfalen,00-04,2021-04-11,2021,14,918,30,67,875319
Nordrhein-Westfalen,05-14,2021-04-11,2021,14,2251,15,67,1649725
Nordrhein-Westfalen,15-34,2021-04-11,2021,14,8159,200,67,4197591
Nordrhein-Westfalen,35-59,2021-04-11,2021,14,9430,552,67,6141151
Nordrhein-Westfalen,60-79,2021-04-11,2021,14,3124,632,67,3823400
Nordrhein-Westfalen,80+,2021-04-11,2021,14,723,303,67,1262725
Rheinland-Pfalz,00-04,2021-04-11,2021,14,217,1,67,195044
Rheinland-Pfalz,05-14,2021-04-11,2021,14,509,0,67,366538
Rheinland-Pfalz,15-34,2021-04-11,2021,14,1522,31,67,916852
Rheinland-Pfalz,35-59,2021-04-11,2021,14,1724,81,67,1404114
Rheinland-Pfalz,60-79,2021-04-11,2021,14,641,76,67,923831
Rheinland-Pfalz,80+,2021-04-11,2021,14,147,47,67,293640
Saarland,00-04,2021-04-11,2021,14,58,1,67,41350
Saarland,05-14,2021-04-11,2021,14,153,1,67,80000
Saarland,15-34,2021-04-11,2021,14,371,5,67,212117
Saarland,35-59,2021-04-11,2021,14,388,18,67,330038
Saarland,60-79,2021-04-11,2021,14,159,19,67,243324
Saarland,80+,2021-04-11,2021,14,43,12,67,78108
Sachsen,00-04,2021-04-11,2021,14,158,5,67,180790
Sachsen,05-14,2021-04-11,2021,14,535,4,67,366870
Sachsen,15-34,2021-04-11,2021,14,2190,29,67,785543
Sachsen,35-59,2021-04-11,2021,14,3892,130,67,1357685
Sachsen,60-79,2021-04-11,2021,14,1776,284,67,1009578
Sachsen,80+,2021-04-11,2021,14,426,150,67,361502
Sachsen-Anhalt,00-04,2021-04-11,2021,14,110,5,67,87877
Sachsen-Anhalt,05-14,2021-04-11,2021,14,324,3,67,182524
Sachsen-Anhalt,15-34,2021-04-11,2021,14,930,16,67,394869
Sachsen-Anhalt,35-59,2021-04-11,2021,14,1672,66,67,745827
Sachsen-Anhalt,60-79,2021-04-11,2021,14,773,119,67,585321
Sachsen-Anhalt,80+,2021-04-11,2021,14,233,75,67,191330
Schleswig-Holstein,00-04,2021-04-11,2021,14,117,1,67,129800
Schleswig-Holstein,05-14,2021-04-11,2021,14,207,3,67,261702
Schleswig-Holstein,15-34,2021-04-11,2021,14,664,18,67,627902
Schleswig-Holstein,35-59,2021-04-11,2021,14,795,45,67,1006281
Schleswig-Holstein,60-79,2021-04-11,2021,14,245,46,67,663225
Schleswig-Holstein,80+,2021-04-11,2021,14,77,32,67,220518
Thueringen,00-04,2021-04-11,2021,14,133,4,67,87718
Thueringen,05-14,2021-04-11,2021,14,280,3,67,184533
Thueringen,15-34,2021-04-11,2021,14,1123,16,67,386793
Thueringen,35-59,2021-04-11,2021,14,2087,96,67,720476
Thueringen,60-79,2021-04-11,2021,14,1074,183,67,558709
Thueringen,80+,2021-04-11,2021,14,247,84,67,179123
Baden-Wuerttemberg,00-04,2021-04-18,2021,15,687,13,68,549986
Baden-Wuerttemberg,05-14,2021-04-18,2021,15,1727,16,68,1014378
Baden-Wuerttemberg,15-34,2021-04-18,2021,15,6527,115,68,2678250
Baden-Wuerttemberg,35-59,2021-04-18,2021,15,7697,365,68,3822725
Baden-Wuerttemberg,60-79,2021-04-18,2021,15,2367,368,68,2286835
Baden-Wuerttemberg,80+,2021-04-18,2021,15,462,167,68,751989
Bayern,00-04,2021-04-18,2021,15,797,12,68,650503
Bayern,05-14,2021-04-18,2021,15,2649,12,68,1157241
Bayern,15-34,2021-04-18,2021,15,8254,93,68,3103465
Bayern,35-59,2021-04-18,2021,15,9710,348,68,4601435
Bayern,60-79,2021-04-18,2021,15,3015,416,68,2743938
Bayern,80+,2021-04-18,2021,15,664,179,68,871866
Berlin,00-04,2021-04-18,2021,15,229,2,68,191397
Berlin,05-14,2021-04-18,2021,15,613,2,68,332599
Berlin,15-34,2021-04-18,2021,15,1935,33,68,947650
Berlin,35-59,2021-04-18,2021,15,2138,96,68,1275540
Berlin,60-79,2021-04-18,2021,15,645,97,68,694774
Berlin,80+,2021-04-18,2021,15,96,45,68,221362
Brandenburg,00-04,2021-04-18,2021,15,111,3,68,108401
Brandenburg,05-14,2021-04-18,2021,15,244,0,68,231502
Brandenburg,15-34,2021-04-18,2021,15,795,9,68,435611
Brandenburg,35-59,2021-04-18,2021,15,1429,41,68,908807
Brandenburg,60-79,2021-04-18,2021,15,776,106,68,638658
Brandenburg,80+,2021-04-18,2021,15,202,71,68,208572
Bremen,00-04,2021-04-18,2021,15,51,2,68,34034
Bremen,05-14,2021-04-18,2021,15,135,1,68,60178
Bremen,15-34,2021-04-18,2021,15,400,14,68,172904
Bremen,35-59,2021-04-18,2021,15,388,50,68,225427
Bremen,60-79,2021-04-18,2021,15,140,43,68,140249
Bremen,80+,2021-04-18,2021,15,14,7,68,47379
Hamburg,00-04,2021-04-18,2021,15,86,1,68,99224
Hamburg,05-14,2021-04-18,2021,15,299,1,68,166713
Hamburg,15-34,2021-04-18,2021,15,950,15,68,493650
Hamburg,35-59,2021-04-18,2021,15,964,55,68,654824
Hamburg,60-79,2021-04-18,2021,15,262,61,68,325912
Hamburg,80+,2021-04-18,2021,15,43,19,68,112515
Hessen,00-04,2021-04-18,2021,15,329,16,68,304428
Hessen,05-14,2021-04-18,2021,15,839,4,68,579964
Hessen,15-34,2021-04-18,2021,15,3482,97,68,1469929
Hessen,35-59,2021-04-18,2021,15,4185,223,68,2193749
Hessen,60-79,2021-04-18,2021,15,1359,219,68,1320559
Hessen,80+,2021-04-18,2021,15,256,109,68,422139
Mecklenburg-Vorpommern,00-04,2021-04-18,2021,15,106,0,68,66216
Mecklenburg-Vorpommern,05-14,2021-04-18,2021,15,272,5,68,140750
Mecklenburg-Vorpommern,15-34,2021-04-18,2021,15,581,17,68,295487
Mecklenburg-Vorpommern,35-59,2021-04-18,2021,15,938,65,68,554265
Mecklenburg-Vorpommern,60-79,2021-04-18,2021,15,461,97,68,420800
Mecklenburg-Vorpommern,80+,2021-04-18,2021,15,103,36,68,133378
Niedersachsen,00-04,2021-04-18,2021,15,463,4,68,380629
Niedersachsen,05-14,2021-04-18,2021,15,1422,11,68,724185
Niedersachsen,15-34,2021-04-18,2021,15,3376,49,68,1803724
Niedersachsen,35-59,2021-04-18,2021,15,3664,135,68,2728615
Niedersachsen,60-79,2021-04-18,2021,15,1145,191,68,1769714
Niedersachsen,80+,2021-04-18,2021,15,240,76,68,580572
Nordrhein-Westfalen,00-04,2021-04-18,2021,15,1324,24,68,875319
Nordrhein-Westfalen,05-14,2021-04-18,2021,15,3463,18,68,1649725
Nordrhein-Westfalen,15-34,2021-04-18,2021,15,10981,198,68,4197591
Nordrhein-Westfalen,35-59,2021-04-18,2021,15,11734,590,68,6141151
Nordrhein-Westfalen,60-79,2021-04-18,2021,15,3745,720,68,3823400
Nordrhein-Westfalen,80+,2021-04-18,2021,15,891,344,68,1262725
Rheinland-Pfalz,00-04,2021-04-18,2021,15,313,4,68,195044
Rheinland-Pfalz,05-14,2021-04-18,2021,15,783,4,68,366538
Rheinland-Pfalz,15-34,2021-04-18,2021,15,1821,28,68,916852
Rheinland-Pfalz,35-59,2021-04-18,2021,15,2142,96,68,1404114
Rheinland-Pfalz,60-79,2021-04-18,2021,15,706,96,68,923831
Rheinland-Pfalz,80+,2021-04-18,2021,15,173,62,68,293640
Saarland,00-04,2021-04-18,2021,15,63,3,68,41350
Saarland,05-14,2021-04-18,2021,15,149,0,68,80000
Saarland,15-34,2021-04-18,2021,15,431,5,68,212117
Saarland,35-59,2021-04-18,2021,15,442,16,68,330038
Saarland,60-79,2021-04-18,2021,15,166,21,68,243324
Saarland,80+,2021-04-18,2021,15,24,2,68,78108
Sachsen,00-04,2021-04-18,2021,15,188,5,68,180790
Sachsen,05-14,2021-04-18,2021,15,986,5,68,366870
Sachsen,15-34,2021-04-18,2021,15,2616,32,68,785543
Sachsen,35-59,2021-04-18,2021,15,3919,121,68,1357685
Sachsen,60-79,2021-04-18,2021,15,1916,275,68,1009578
Sachsen,80+,2021-04-18,2021,15,479,140,68,361502
Sachsen-Anhalt,00-04,2021-04-18,2021,15,108,1,68,87877
Sachsen-Anhalt,05-14,2021-04-18,2021,15,445,3,68,182524
Sachsen-Anhalt,15-34,2021-04-18,2021,15,1137,24,68,394869
Sachsen-Anhalt,35-59,2021-04-18,2021,15,1634,61,68,745827
Sachsen-Anhalt,60-79,2021-04-18,2021,15,811,121,68,585321
Sachsen-Anhalt,80+,2021-04-18,2021,15,223,73,68,191330
Schleswig-Holstein,00-04,2021-04-18,2021,15,95,2,68,129800
Schleswig-Holstein,05-14,2021-04-18,2021,15,237,2,68,261702
Schleswig-Holstein,15-34,2021-04-18,2021,15,679,20,68,627902
Schleswig-Holstein,35-59,2021-04-18,2021,15,815,53,68,1006281
Schleswig-Holstein,60-79,2021-04-18,2021,15,246,52,68,663225
Schleswig-Holstein,80+,2021-04-18,2021,15,55,17,68,220518
Thueringen,00-04,2021-04-18,2021,15,143,1,68,87718
Thueringen,05-14,2021-04-18,2021,15,399,1,68,184533
Thueringen,15-34,2021-04-18,2021,15,1324,19,68,386793
Thueringen,35-59,2021-04-18,2021,15,2149,80,68,720476
Thueringen,60-79,2021-04-18,2021,15,1069,165,68,558709
Thueringen,80+,2021-04-18,2021,15,287,111,68,179123
Baden-Wuerttemberg,00-04,2021-04-25,2021,16,831,12,69,549986
Baden-Wuerttemberg,05-14,2021-04-25,2021,16,2392,11,69,1014378
Baden-Wuerttemberg,15-34,2021-04-25,2021,16,7043,112,69,2678250
Baden-Wuerttemberg,35-59,2021-04-25,2021,16,8910,420,69,3822725
Baden-Wuerttemberg,60-79,2021-04-25,2021,16,2548,397,69,2286835
Baden-Wuerttemberg,80+,2021-04-25,2021,16,482,175,69,751989
Bayern,00-04,2021-04-25,2021,16,860,12,69,650503
Bayern,05-14,2021-04-25,2021,16,2396,12,69,1157241
Bayern,15-34,2021-04-25,2021,16,7725,106,69,3103465
Bayern,35-59,2021-04-25,2021,16,9333,349,69,4601435
Bayern,60-79,2021-04-25,2021,16,2959,419,69,2743938
Bayern,80+,2021-04-25,2021,16,609,196,69,871866
Berlin,00-04,2021-04-25,2021,16,177,2,69,191397
Berlin,05-14,2021-04-25,2021,16,790,8,69,332599
Berlin,15-34,2021-04-25,2021,16,1647,38,69,947650
Berlin,35-59,2021-04-25,2021,16,1887,101,69,1275540
Berlin,60-79,2021-04-25,2021,16,584,132,69,694774
Berlin,80+,2021-04-25,2021,16,77,34,69,221362
Brandenburg,00-04,2021-04-25,2021,16,115,0,69,108401
Brandenburg,05-14,2021-04-25,2021,16,281,1,69,231502
Brandenburg,15-34,2021-04-25,2021,16,729,13,69,435611
Brandenburg,35-59,2021-04-25,2021,16,1329,49,69,908807
Brandenburg,60-79,2021-04-25,2021,16,579,74,69,638658
Brandenburg,80+,2021-04-25,2021,16,175,57,69,208572
Bremen,00-04,2021-04-25,2021,16,33,1,69,34034
Bremen,05-14,2021-04-25,2021,16,168,3,69,60178
Bremen,15-34,2021-04-25,2021,16,347,21,69,172904
Bremen,35-59,2021-04-25,2021,16,360,30,69,225427
Bremen,60-79,2021-04-25,2021,16,123,42,69,140249
Bremen,80+,2021-04-25,2021,16,17,7,69,47379
Hamburg,00-04,2021-04-25,2021,16,72,3,69,99224
Hamburg,05-14,2021-04-25,2021,16,242,2,69,166713
Hamburg,15-34,2021-04-25,2021,16,745,18,69,493650
Hamburg,35-59,2021-04-25,2021,16,818,43,69,654824
Hamburg,60-79,2021-04-25,2021,16,246,47,69,325912
Hamburg,80+,2021-04-25,2021,16,43,27,69,112515
Hessen,00-04,2021-04-25,2021,16,390,9,69,304428
Hessen,05-14,2021-04-25,2021,16,1371,9,69,579964
Hessen,15-34,2021-04-25,2021,16,3681,91,69,1469929
Hessen,35-59,2021-04-25,2021,16,4402,250,69,2193749
Hessen,60-79,2021-04-25,2021,16,1363,280,69,1320559
Hessen,80+,2021-04-25,2021,16,240,96,69,422139
Mecklenburg-Vorpommern,00-04,2021-04-25,2021,16,91,2,69,66216
Mecklenburg-Vorpommern,05-14,2021-04-25,2021,16,204,3,69,140750
Mecklenburg-Vorpommern,15-34,2021-04-25,2021,16,530,17,69,295487
Mecklenburg-Vorpommern,35-59,2021-04-25,2021,16,920,57,69,554265
Mecklenburg-Vorpommern,60-79,2021-04-25,2021,16,416,83,69,420800
Mecklenburg-Vorpommern,80+,2021-04-25,2021,16,101,48,69,133378
Niedersachsen,00-04,2021-04-25,2021,16,488,7,69,380629
Niedersachsen,05-14,2021-04-25,2021,16,1376,3,69,724185
Niedersachsen,15-34,2021-04-25,2021,16,3265,57,69,1803724
Niedersachsen,35-59,2021-04-25,2021,16,3669,157,69,2728615
Niedersachsen,60-79,2021-04-25,2021,16,1069,157,69,1769714
Niedersachsen,80+,2021-04-25,2021,16,200,60,69,580572
Nordrhein-Westfalen,00-04,2021-04-25,2021,16,1461,30,69,875319
Nordrhein-Westfalen,05-14,2021-04-25,2021,16,4456,20,69,1649725
Nordrhein-Westfalen,15-34,2021-04-25,2021,16,10950,225,69,4197591
Nordrhein-Westfalen,35-59,2021-04-25,2021,16,12675,705,69,6141151
Nordrhein-Westfalen,60-79,2021-04-25,2021,16,3817,679,69,3823400
Nordrhein-Westfalen,80+,2021-04-25,2021,16,913,346,69,1262725
Rheinland-Pfalz,00-04,2021-04-25,2021,16,324,7,69,195044
Rheinland-Pfalz,05-14,2021-04-25,2021,16,819,4,69,366538
Rheinland-Pfalz,15-34,2021-04-25,2021,16,1883,25,69,916852
Rheinland-Pfalz,35-59,2021-04-25,2021,16,2191,102,69,1404114
Rheinland-Pfalz,60-79,2021-04-25,2021,16,667,111,69,923831
Rheinland-Pfalz,80+,2021-04-25,2021,16,148,48,69,293640
Saarland,00-04,2021-04-25,2021,16,84,0,69,41350
Saarland,05-14,2021-04-25,2021,16,207,0,69,80000
Saarland,15-34,2021-04-25,2021,16,432,5,69,212117
Saarland,35-59,2021-04-25,2021,16,463,10,69,330038
Saarland,60-79,2021-04-25,2021,16,178,13,69,243324
Saarland,80+,2021-04-25,2021,16,55,8,69,78108
Sachsen,00-04,2021-04-25,2021,16,275,7,69,180790
Sachsen,05-14,2021-04-25,2021,16,1190,6,69,366870
Sachsen,15-34,2021-04-25,2021,16,2392,21,69,785543
Sachsen,35-59,2021-04-25,2021,16,3994,120,69,1357685
Sachsen,60-79,2021-04-25,2021,16,1802,253,69,1009578
Sachsen,80+,2021-04-25,2021,16,423,147,69,361502
Sachsen-Anhalt,00-04,2021-04-25,2021,16,131,0,69,87877
Sachsen-Anhalt,05-14,2021-04-25,2021,16,531,4,69,182524
Sachsen-Anhalt,15-34,2021-04-25,2021,16,1003,18,69,394869
Sachsen-Anhalt,35-59,2021-04-25,2021,16,1673,62,69,745827
Sachsen-Anhalt,60-79,2021-04-25,2021,16,698,139,69,585321
Sachsen-Anhalt,80+,2021-04-25,2021,16,227,75,69,191330
Schleswig-Holstein,00-04,2021-04-25,2021,16,97,1,69,129800
Schleswig-Holstein,05-14,2021-04-25,2021,16,334,2,69,261702
Schleswig-Holstein,15-34,2021-04-25,2021,16,674,22,69,627902
Schleswig-Holstein,35-59,2021-04-25,2021,16,780,50,69,1006281
Schleswig-Holstein,60-79,2021-04-25,2021,16,208,49,69,663225
Schleswig-Holstein,80+,2021-04-25,2021,16,51,20,69,220518
Thueringen,00-04,2021-04-25,2021,16,152,3,69,87718
Thueringen,05-14,2021-04-25,2021,16,411,1,69,184533
Thueringen,15-34,2021-04-25,2021,16,1225,17,69,386793
Thueringen,35-59,2021-04-25,2021,16,2040,67,69,720476
Thueringen,60-79,2021-04-25,2021,16,982,155,69,558709
Thueringen,80+,2021-04-25,2021,16,234,84,69,179123
Baden-Wuerttemberg,00-04,2021-05-02,2021,17,898,10,70,549986
Baden-Wuerttemberg,05-14,2021-05-02,2021,17,2184,19,70,1014378
Baden-Wuerttemberg,15-34,2021-05-02,2021,17,6428,98,70,2678250
Baden-Wuerttemberg,35-59,2021-05-02,2021,17,8285,369,70,3822725
Baden-Wuerttemberg,60-79,2021-05-02,2021,17,2485,382,70,2286835
Baden-Wuerttemberg,80+,2021-05-02,2021,17,415,147,70,751989
Bayern,00-04,2021-05-02,2021,17,704,7,70,650503
Bayern,05-14,2021-05-02,2021,17,1975,11,70,1157241
Bayern,15-34,2021-05-02,2021,17,6156,94,70,3103465
Bayern,35-59,2021-05-02,2021,17,7673,290,70,4601435
Bayern,60-79,2021-05-02,2021,17,2279,346,70,2743938
Bayern,80+,2021-05-02,2021,17,482,186,70,871866
Berlin,00-04,2021-05-02,2021,17,202,6,70,191397
Berlin,05-14,2021-05-02,2021,17,683,5,70,332599
Berlin,15-34,2021-05-02,2021,17,1488,22,70,947650
Berlin,35-59,2021-05-02,2021,17,1606,74,70,1275540
Berlin,60-79,2021-05-02,2021,17,443,84,70,694774
Berlin,80+,2021-05-02,2021,17,61,23,70,221362
Brandenburg,00-04,2021-05-02,2021,17,82,1,70,108401
Brandenburg,05-14,2021-05-02,2021,17,263,0,70,231502
Brandenburg,15-34,2021-05-02,2021,17,583,5,70,435611
Brandenburg,35-59,2021-05-02,2021,17,1139,34,70,908807
Brandenburg,60-79,2021-05-02,2021,17,475,64,70,638658
Brandenburg,80+,2021-05-02,2021,17,113,41,70,208572
Bremen,00-04,2021-05-02,2021,17,39,3,70,34034
Bremen,05-14,2021-05-02,2021,17,82,0,70,60178
Bremen,15-34,2021-05-02,2021,17,311,17,70,172904
Bremen,35-59,2021-05-02,2021,17,318,40,70,225427
Bremen,60-79,2021-05-02,2021,17,99,28,70,140249
Bremen,80+,2021-05-02,2021,17,23,13,70,47379
Hamburg,00-04,2021-05-02,2021,17,80,2,70,99224
Hamburg,05-14,2021-05-02,2021,17,211,2,70,166713
Hamburg,15-34,2021-05-02,2021,17,714,9,70,493650
Hamburg,35-59,2021-05-02,2021,17,677,28,70,654824
Hamburg,60-79,2021-05-02,2021,17,193,37,70,325912
Hamburg,80+,2021-05-02,2021,17,31,12,70,112515
Hessen,00-04,2021-05-02,2021,17,333,7,70,304428
Hessen,05-14,2021-05-02,2021,17,946,7,70,579964
Hessen,15-34,2021-05-02,2021,17,3012,63,70,1469929
Hessen,35-59,2021-05-02,2021,17,3993,224,70,2193749
Hessen,60-79,2021-05-02,2021,17,1219,235,70,1320559
Hessen,80+,2021-05-02,2021,17,217,104,70,422139
Mecklenburg-Vorpommern,00-04,2021-05-02,2021,17,63,0,70,66216
Mecklenburg-Vorpommern,05-14,2021-05-02,2021,17,180,2,70,140750
Mecklenburg-Vorpommern,15-34,2021-05-02,2021,17,499,11,70,295487
Mecklenburg-Vorpommern,35-59,2021-05-02,2021,17,822,47,70,554265
Mecklenburg-Vorpommern,60-79,2021-05-02,2021,17,319,77,70,420800
Mecklenburg-Vorpommern,80+,2021-05-02,2021,17,71,26,70,133378
Niedersachsen,00-04,2021-05-02,2021,17,412,6,70,380629
Niedersachsen,05-14,2021-05-02,2021,17,1062,3,70,724185
Niedersachsen,15-34,2021-05-02,2021,17,2701,53,70,1803724
Niedersachsen,35-59,2021-05-02,2021,17,3045,145,70,2728615
Niedersachsen,60-79,2021-05-02,2021,17,845,122,70,1769714
Niedersachsen,80+,2021-05-02,2021,17,168,59,70,580572
Nordrhein-Westfalen,00-04,2021-05-02,2021,17,1285,29,70,875319
Nordrhein-Westfalen,05-14,2021-05-02,2021,17,3600,34,70,1649725
Nordrhein-Westfalen,15-34,2021-05-02,2021,17,9215,185,70,4197591
Nordrhein-Westfalen,35-59,2021-05-02,2021,17,10751,571,70,6141151
Nordrhein-Westfalen,60-79,2021-05-02,2021,17,3324,580,70,3823400
Nordrhein-Westfalen,80+,2021-05-02,2021,17,734,283,70,1262725
Rheinland-Pfalz,00-04,2021-05-02,2021,17,256,1,70,195044
Rheinland-Pfalz,05-14,2021-05-02,2021,17,686,5,70,366538
Rheinland-Pfalz,15-34,2021-05-02,2021,17,1645,28,70,916852
Rheinland-Pfalz,35-59,2021-05-02,2021,17,1937,86,70,1404114
Rheinland-Pfalz,60-79,2021-05-02,2021,17,612,101,70,923831
Rheinland-Pfalz,80+,2021-05-02,2021,17,113,40,70,293640
Saarland,00-04,2021-05-02,2021,17,77,0,70,41350
Saarland,05-14,2021-05-02,2021,17,192,0,70,80000
Saarland,15-34,2021-05-02,2021,17,478,1,70,212117
Saarland,35-59,2021-05-02,2021,17,484,7,70,330038
Saarland,60-79,2021-05-02,2021,17,149,10,70,243324
Saarland,80+,2021-05-02,2021,17,28,5,70,78108
Sachsen,00-04,2021-05-02,2021,17,271,3,70,180790
Sachsen,05-14,2021-05-02,2021,17,991,9,70,366870
Sachsen,15-34,2021-05-02,2021,17,2192,22,70,785543
Sachsen,35-59,2021-05-02,2021,17,3931,91,70,1357685
Sachsen,60-79,2021-05-02,2021,17,1600,216,70,1009578
Sachsen,80+,2021-05-02,2021,17,395,127,70,361502
Sachsen-Anhalt,00-04,2021-05-02,2021,17,135,0,70,87877
Sachsen-Anhalt,05-14,2021-05-02,2021,17,369,2,70,182524
Sachsen-Anhalt,15-34,2021-05-02,2021,17,828,14,70,394869
Sachsen-Anhalt,35-59,2021-05-02,2021,17,1453,69,70,745827
Sachsen-Anhalt,60-79,2021-05-02,2021,17,670,109,70,585321
Sachsen-Anhalt,80+,2021-05-02,2021,17,158,44,70,191330
Schleswig-Holstein,00-04,2021-05-02,2021,17,79,2,70,129800
Schleswig-Holstein,05-14,2021-05-02,2021,17,227,1,70,261702
Schleswig-Holstein,15-34,2021-05-02,2021,17,564,22,70,627902
Schleswig-Holstein,35-59,2021-05-02,2021,17,620,40,70,1006281
Schleswig-Holstein,60-79,2021-05-02,2021,17,165,34,70,663225
Schleswig-Holstein,80+,2021-05-02,2021,17,32,13,70,220518
Thueringen,00-04,2021-05-02,2021,17,152,2,70,87718
Thueringen,05-14,2021-05-02,2021,17,407,3,70,184533
Thueringen,15-34,2021-05-02,2021,17,1139,15,70,386793
Thueringen,35-59,2021-05-02,2021,17,1952,70,70,720476
Thueringen,60-79,2021-05-02,2021,17,888,142,70,558709
Thueringen,80+,2021-05-02,2021,17,178,59,70,179123
Baden-Wuerttemberg,00-04,2021-05-09,2021,18,640,8,71,549986
Baden-Wuerttemberg,05-14,2021-05-09,2021,18,1799,11,71,1014378
Baden-Wuerttemberg,15-34,2021-05-09,2021,18,5089,76,71,2678250
Baden-Wuerttemberg,35-59,2021-05-09,2021,18,6527,295,71,3822725
Baden-Wuerttemberg,60-79,2021-05-09,2021,18,1989,281,71,2286835
Baden-Wuerttemberg,80+,2021-05-09,2021,18,341,116,71,751989
Bayern,00-04,2021-05-09,2021,18,622,2,71,650503
Bayern,05-14,2021-05-09,2021,18,1647,9,71,1157241
Bayern,15-34,2021-05-09,2021,18,5106,71,71,3103465
Bayern,35-59,2021-05-09,2021,18,6075,233,71,4601435
Bayern,60-79,2021-05-09,2021,18,1858,308,71,2743938
Bayern,80+,2021-05-09,2021,18,423,140,71,871866
Berlin,00-04,2021-05-09,2021,18,157,5,71,191397
Berlin,05-14,2021-05-09,2021,18,552,2,71,332599
Berlin,15-34,2021-05-09,2021,18,1250,22,71,947650
Berlin,35-59,2021-05-09,2021,18,1312,54,71,1275540
Berlin,60-79,2021-05-09,2021,18,343,66,71,694774
Berlin,80+,2021-05-09,2021,18,50,20,71,221362
Brandenburg,00-04,2021-05-09,2021,18,82,1,71,108401
Brandenburg,05-14,2021-05-09,2021,18,229,1,71,231502
Brandenburg,15-34,2021-05-09,2021,18,515,13,71,435611
Brandenburg,35-59,2021-05-09,2021,18,934,30,71,908807
Brandenburg,60-79,2021-05-09,2021,18,373,53,71,638658
Brandenburg,80+,2021-05-09,2021,18,70,20,71,208572
Bremen,00-04,2021-05-09,2021,18,18,0,71,34034
Bremen,05-14,2021-05-09,2021,18,97,1,71,60178
Bremen,15-34,2021-05-09,2021,18,239,6,71,172904
Bremen,35-59,2021-05-09,2021,18,240,15,71,225427
Bremen,60-79,2021-05-09,2021,18,57,14,71,140249
Bremen,80+,2021-05-09,2021,18,12,6,71,47379
Hamburg,00-04,2021-05-09,2021,18,81,2,71,99224
Hamburg,05-14,2021-05-09,2021,18,188,0,71,166713
Hamburg,15-34,2021-05-09,2021,18,539,9,71,493650
Hamburg,35-59,2021-05-09,2021,18,575,31,71,654824
Hamburg,60-79,2021-05-09,2021,18,156,28,71,325912
Hamburg,80+,2021-05-09,2021,18,24,12,71,112515
Hessen,00-04,2021-05-09,2021,18,257,9,71,304428
Hessen,05-14,2021-05-09,2021,18,823,11,71,579964
